epoch,train_loss,train_acc,val_acc
1,1.91558792129896,0.5461938408212238,0.6529850746268657
2,1.323642385401673,0.7805625916544461,0.7388059701492538
3,1.2451263416800367,0.8176243167577656,0.7400497512437811
4,1.1939367883571894,0.8402879616051193,0.7524875621890548
5,1.1610686316075063,0.8602852952939608,0.8103233830845771
6,1.124014300118286,0.8780162644980669,0.7879353233830846
7,1.098551019909,0.8941474470070657,0.7991293532338308
8,1.079839841872275,0.9058792161045194,0.8283582089552238
9,1.0735219648052512,0.9038794827356352,0.822139303482587
10,1.07862558803182,0.9070790561258499,0.8370646766169154
