epoch,train_loss,train_acc,val_acc
1,0.7841387491714341,0.7551068325898098,0.8444687842278203
2,0.3114285572040778,0.8973937544024418,0.872946330777656
3,0.26054023476031063,0.915473115754872,0.8532311062431545
4,0.22268181413772464,0.9241606010800657,0.8849945235487404
5,0.1872484022307547,0.9401267903263677,0.9003285870755751
6,0.13973361476261412,0.9558581826719887,0.8817086527929902
7,0.12592532321807906,0.9607889175862878,0.8795180722891566
8,0.09909339445412374,0.9692416060108007,0.895947426067908
9,0.09131027922214066,0.9704155905142052,0.9014238773274917
10,0.08924699297083748,0.9737027471237379,0.9101861993428259
11,0.06633791041279041,0.9791030758393989,0.9101861993428259
12,0.05173804802524005,0.9847382014557408,0.9200438116100766
13,0.02950787885728143,0.9908429208734445,0.9079956188389924
14,0.022430064617174,0.9941300774829772,0.9200438116100766
15,0.015516335064612023,0.9955388588870627,0.9255202628696605
16,0.016578028671725194,0.99483446818502,0.927710843373494
17,0.012162058222990805,0.9964780464897863,0.9266155531215772
18,0.01447440769560652,0.9957736557877436,0.9353778751369113
19,0.005417838066386066,0.9985912185959145,0.9342825848849945
20,0.010625461004903766,0.9960084526884245,0.9342825848849945
