epoch,train_loss,train_acc,val_acc
1,1.1294170011514564,0.6919464663066448,0.7995618838992333
2,0.40125717838819835,0.8748532519370744,0.8696604600219058
3,0.2979689403488466,0.9084292087344447,0.8521358159912377
4,0.24426417721006394,0.9267433669875558,0.8663745892661555
5,0.19439922419756503,0.9391876027236441,0.8893756845564075
6,0.17672089610645036,0.9455271190420287,0.8860898138006572
7,0.1467577826111886,0.9575017609767551,0.8970427163198248
8,0.12177356696232473,0.9626672927917351,0.9003285870755751
9,0.09116852076349259,0.9739375440244189,0.8882803943044907
10,0.10688512085692707,0.9680676215073961,0.9134720700985761
11,0.07327050792132501,0.9798074665414417,0.9112814895947426
12,0.049780237336048146,0.9863817797605071,0.9112814895947426
13,0.03731525204612157,0.9889645456679972,0.9112814895947426
14,0.03877839635699869,0.9896689363700399,0.9222343921139102
15,0.02695197811647948,0.9927212960788918,0.9299014238773274
16,0.020009830772498873,0.9936604836816154,0.9288061336254108
17,0.014598401926799174,0.99483446818502,0.9288061336254108
18,0.01923467889586949,0.9953040619863818,0.9353778751369113
19,0.017455722558492166,0.9957736557877436,0.9299014238773274
20,0.015562575925373365,0.9960084526884245,0.9299014238773274
