epoch,train_loss,train_acc,val_acc
1,1.130312416916807,0.6893637003991547,0.7798466593647316
2,0.38913209823465983,0.8818971589575018,0.8663745892661555
3,0.2893848287076787,0.9119511622446583,0.8554216867469879
4,0.24391665305305088,0.9229866165766611,0.8751369112814896
5,0.20020047564214316,0.9391876027236441,0.8630887185104053
6,0.1694933268407556,0.9469359004461141,0.8685651697699891
7,0.1526378605617103,0.954918995069265,0.8773274917853231
8,0.12102092378837304,0.9640760741958206,0.9058050383351588
9,0.11186356798083773,0.9680676215073961,0.9090909090909091
10,0.09168304882578011,0.971119981216248,0.8992332968236583
11,0.0859129384079434,0.9769899037332708,0.9112814895947426
12,0.05906290333717187,0.9812162479455271,0.9079956188389924
13,0.0433257356947312,0.9882601549659544,0.9101861993428259
14,0.04196466115461,0.9889645456679972,0.9222343921139102
15,0.029888656923656203,0.9910777177741253,0.9211391018619934
16,0.019045205120743536,0.9936604836816154,0.9244249726177437
17,0.022515791406848208,0.9934256867809345,0.9299014238773274
18,0.017029817604238787,0.9950692650857008,0.9266155531215772
19,0.010665139672761888,0.9960084526884245,0.9233296823658269
20,0.013810089256455473,0.9964780464897863,0.9233296823658269
