epoch,train_loss,train_acc,val_acc
1,1.1199472959849386,0.699225170227753,0.8378970427163198
2,0.3982902796902716,0.8779056116459263,0.8685651697699891
3,0.2826923797754201,0.9145339281521484,0.8587075575027382
4,0.23657706400161305,0.926273773186194,0.8838992332968236
5,0.17962124409824504,0.9427095562338577,0.8773274917853231
6,0.15831517325127098,0.9502230570556469,0.8740416210295728
7,0.14020716256730348,0.9556233857713078,0.8696604600219058
8,0.1209219035533402,0.9626672927917351,0.8981380065717415
9,0.09820340849226504,0.9694764029114815,0.9058050383351588
10,0.10221878173459577,0.970885184315567,0.9079956188389924
11,0.06417292427862784,0.9805118572434844,0.9036144578313253
12,0.059591513979962665,0.9819206386475698,0.9145673603504929
13,0.05717007185716355,0.9845034045550599,0.9112814895947426
14,0.036871892293620166,0.9889645456679972,0.9101861993428259
15,0.023934668233946913,0.9922517022775299,0.9299014238773274
16,0.018041365469641236,0.9955388588870627,0.9309967141292442
17,0.015706336170781245,0.9950692650857008,0.932092004381161
18,0.014536363581993297,0.9957736557877436,0.9331872946330778
19,0.011442091773445826,0.9964780464897863,0.932092004381161
20,0.013885978270819782,0.9962432495891054,0.932092004381161
