epoch,train_loss,train_acc,val_acc
1,0.8092697848454136,0.7532284573843625,0.8313253012048193
2,0.3163038789176359,0.8976285513031228,0.8247535596933188
3,0.23896762534860547,0.9236910072787039,0.8762322015334063
4,0.2052474245831395,0.9330828833059404,0.8718510405257394
5,0.1861049889342883,0.9413007748297723,0.904709748083242
6,0.14780736723173446,0.9535102136651796,0.8838992332968236
7,0.10533459678057859,0.9666588401033106,0.8926615553121577
8,0.10166352076565724,0.9680676215073961,0.8849945235487404
9,0.08440396580849491,0.9751115285278235,0.9101861993428259
10,0.07883802029023022,0.9758159192298662,0.8937568455640745
11,0.05013284878597542,0.9830946231509744,0.9145673603504929
12,0.03992312949261202,0.9880253580652736,0.9134720700985761
13,0.03647488410217383,0.989434139469359,0.9200438116100766
14,0.02334221972915864,0.9920169053768491,0.9222343921139102
15,0.02089554461886497,0.9941300774829772,0.927710843373494
16,0.020297170581041156,0.9953040619863818,0.9353778751369113
17,0.011416640967991352,0.9964780464897863,0.9386637458926615
18,0.01739719396018612,0.9953040619863818,0.9364731653888281
19,0.01296426441558064,0.9957736557877436,0.9342825848849945
20,0.008407100597776503,0.9967128433904673,0.9331872946330778
