epoch,train_loss,train_acc,val_acc
1,0.7691513015843804,0.772951397041559,0.8400876232201533
2,0.31926263915342074,0.9016200986146983,0.8740416210295728
3,0.2658720924474175,0.9117163653439775,0.8477546549835706
4,0.1968489292227073,0.9333176802066213,0.8904709748083242
5,0.17252745469373895,0.9417703686311341,0.8773274917853231
6,0.13262080253360137,0.9570321671753933,0.8685651697699891
7,0.1231923534378084,0.960554120685607,0.8981380065717415
8,0.12188332566188541,0.9631368865930969,0.9014238773274917
9,0.08903700500957618,0.9694764029114815,0.8948521358159912
10,0.06401938735961173,0.9795726696407607,0.9200438116100766
11,0.07035040304006639,0.9800422634421225,0.9211391018619934
12,0.046341403321448094,0.9866165766611881,0.9123767798466593
13,0.04385985217570391,0.9866165766611881,0.9200438116100766
14,0.042779776097799475,0.9882601549659544,0.9299014238773274
15,0.031070422415272005,0.989434139469359,0.9331872946330778
16,0.013393459758944282,0.9960084526884245,0.927710843373494
17,0.018960364157673784,0.99483446818502,0.9375684556407448
18,0.014586509575612054,0.9955388588870627,0.9342825848849945
19,0.015745843288119787,0.99483446818502,0.9353778751369113
20,0.016232258278767165,0.994599671284339,0.9353778751369113
