epoch,train_loss,train_acc,val_acc
1,1.8643140952883681,0.570057325689908,0.6467661691542289
2,1.3418738470444949,0.7701639781362485,0.7021144278606966
3,1.23920737258785,0.819890681242501,0.7674129353233831
4,1.1770198234890703,0.854419410745234,0.7904228855721394
5,1.140279931682632,0.8720170643914145,0.7817164179104478
6,1.106533370309155,0.8937475003332889,0.8233830845771144
7,1.0713472308007705,0.9117451006532462,0.8364427860696517
8,1.0645684500628034,0.913878149580056,0.8414179104477612
9,1.0492857175419417,0.9197440341287828,0.8588308457711443
10,1.0433478135774015,0.9258765497933609,0.8550995024875622
