epoch,train_loss,train_acc,val_acc
1,1.750637559537299,0.6180509265431275,0.652363184079602
2,1.3037116028375426,0.7842954272763631,0.7046019900497512
3,1.2164536417206038,0.8354886015197973,0.7126865671641791
4,1.1647972473699624,0.8573523530195973,0.7593283582089553
5,1.1227224231513242,0.8782828956139181,0.7829601990049752
6,1.099027692294251,0.892014398080256,0.8177860696517413
7,1.0727625190218422,0.9058792161045194,0.8407960199004975
8,1.062516704875141,0.9126783095587255,0.847636815920398
9,1.0487472968901845,0.9253432875616584,0.8550995024875622
10,1.0435897498238231,0.9262764964671377,0.8563432835820896
