epoch,train_loss,train_acc,val_acc
1,1.8803564509841986,0.5671243834155446,0.6374378109452736
2,1.3354159142395414,0.774430075989868,0.6834577114427861
3,1.2333621943319595,0.8240234635381949,0.7431592039800995
4,1.1750056767142656,0.85575256632449,0.7195273631840796
5,1.1512345508040944,0.8644180775896547,0.7742537313432836
6,1.1167463073570272,0.8850819890681243,0.8084577114427861
7,1.0937470385208556,0.898146913744834,0.8451492537313433
8,1.0743093904678447,0.9069457405679243,0.8488805970149254
9,1.065312032619487,0.9134782029062791,0.8507462686567164
10,1.0644199495839366,0.9121450473270231,0.8501243781094527
